10.8000002
10.7299995
10.6499996
10.5900002
10.5
10.4200001
7.6149998
7.52
7.48
7.4200001
7.3800001
7.3200002
7.27
32.0800018
21.8500004
15.2299995
4.73
4.79
4.9099998
3.4200001
