9.7810001
17.0779991
27.0499992
33.4140015
39.5009995
44.868
1.702
9.7860003
16.5949993
28.3050003
34.7540016
40.8390007
46.7970009
16.8700008
23.4400005
29.5599995
38.7400017
43.8100014
49.7200012
54.4399986
5.8000002
12.5200005
18.8099995
27.9200001
33.8899994
39.9099998
45.4599991
2.3900001
34.2599983
0.47
32.8100014
0.87
8.1000004
14.5200005
25.5400009
32.4300003
38.3699989
43.4900017
0.32
7.9299998
15.46
24.9200001
31.5
37.2599983
41.8300018
1.0075001
0.924
0.8455
0.9185
1.2640001
1.2205
0.9679167
1.438
25.0599995
24.6900005
24.4500008
24.2199993
23.8799992
23.6499996
23.3299999
23.1100006
22.7999992
22.5
24.8099995
24.3400002
23.9899998
23.4400005
23.0100002
22.6000004
22.1000004
21.6299992
21.1800003
20.75
27.0900002
28.8400002
30.5699997
32.2799988
33.9700012
35.6300011
37.2799988
38.9000015
40.5
42.0800018
1.6900001
1.5700001
0.47
0.51
0.6
0.6
53.1699982
49.0099983
42.1699982
24.9899998
24.25
23.5699997
22.6399994
22.9300003
25.3099995
6.29
9.1099997
11.8699999
14.5799999
17.2399998
19.8500004
22.4099998
24.9200001
27.3899994
29.8099995
3.3900001
3.3499999
3.3199999
3.26
3.2
3.1700001
3.1400001
3.05
3.03
2.97
3.4000001
3.3599999
3.3199999
3.29
3.25
3.21
3.1700001
3.1400001
