3.1099999
3.0599999
3.4100001
3.3800001
3.3499999
3.3199999
3.29
3.27
3.24
3.21
3.1800001
3.1500001
16.0400009
15.8500004
15.7600002
15.6300001
15.54
15.4200001
15.3100004
10.9250002
